,ids
40364,377625
40365,607005
40366,508702
40367,475943
40368,475949
40369,475951
40370,607024
40371,475962
40372,508731
40373,607037
40374,475965
40375,443199
40376,410435
40377,344906
40378,410455
40379,639835
40380,410471
40381,1000296
40382,410474
40383,410477
40384,476022
40385,443257
40386,869243
40387,443262
40388,246655
40389,1164159
40390,377729
40391,476034
40392,443266
40393,443268
40394,443270
40395,443271
40396,443273
40397,770956
40398,443280
40399,508817
40400,934800
40401,377747
40402,377750
40403,836502
40404,377752
40405,574361
40406,377753
40407,410519
40408,410524
40409,410522
40410,377758
40411,410537
40412,639914
40413,410541
40414,410544
40415,345009
40416,476083
40417,476094
40418,476095
40419,443332
40420,1000389
40421,508871
40422,508876
40423,639953
40424,1033172
40425,672724
40426,377821
40427,574430
40428,738281
40429,541678
40430,443377
40431,639989
40432,574455
40433,967673
40434,639994
40435,443391
40436,541697
40437,541700
40438,410629
40439,541702
40440,541705
40441,1164301
40442,541715
40443,508949
40444,377878
40445,607255
40446,410650
40447,377884
40448,541728
40449,607269
40450,410661
40451,377897
40452,574506
40453,410667
40454,410671
40455,345135
40456,836663
40457,476217
40458,413784
40459,836671
40460,413785
40461,410688
40462,705604
40463,771140
40464,934982
40465,413786
40466,410694
40467,443476
40468,279641
40469,410717
40470,410718
40471,410719
40472,443488
40473,410721
40474,413792
40475,413794
40476,413795
40477,413796
40478,705659
40479,509073
40480,443542
40481,410775
40482,410776
40483,443547
40484,312476
40485,771230
40486,378015
40487,476318
40488,378017
40489,378018
40490,378020
40491,345252
40492,410789
40493,705706
40494,410794
40495,476332
40496,410797
40497,771244
40498,410798
40499,410801
40500,410802
40501,967859
40502,1066168
40503,836792
40504,1066170
40505,640198
40506,640200
40507,476364
40508,640206
40509,574672
40510,1066193
40511,378066
40512,640210
40513,640211
40514,640213
40515,640215
40516,640217
40517,541914
40518,640218
40519,1164508
40520,640219
40521,410845
40522,738527
40523,410848
40524,640224
40525,1066207
40526,607462
40527,378092
40528,640238
40529,607472
40530,574705
40531,640241
40532,541938
40533,640244
40534,410869
40535,640248
40536,443641
40537,574714
40538,410876
40539,804094
40540,509183
40541,1066240
40542,640260
40543,738566
40544,640262
40545,640264
40546,640267
40547,640268
40548,640270
40549,574735
40550,640272
40551,443664
40552,640274
40553,738584
40554,378137
40555,640280
40556,1000730
40557,640284
40558,640282
40559,574752
40560,476449
40561,443681
40562,509223
40563,935209
40564,509226
40565,509232
40566,640307
40567,640308
40568,640310
40569,410934
40570,935224
40571,705849
40572,640314
40573,967995
40574,640318
40575,673088
40576,1131841
40577,640321
40578,607555
40579,509249
40580,673093
40581,443720
40582,476489
40583,673096
40584,443724
40585,574800
40586,378195
40587,476499
40588,410965
40589,378199
40590,378200
40591,542039
40592,935256
40593,410971
40594,410972
40595,312669
40596,509273
40597,413842
40598,574807
40599,410982
40600,542059
40601,410988
40602,378221
40603,476527
40604,968049
40605,968050
40606,607603
40607,476532
40608,476534
40609,968054
40610,476539
40611,574845
40612,378238
40613,411006
40614,411009
40615,411010
40616,443781
40617,411017
40618,968074
40619,574859
40620,411020
40621,411021
40622,411023
40623,411029
40624,1131927
40625,476572
40626,411041
40627,443813
40628,378291
40629,509370
40630,443837
40631,509375
40632,837056
40633,542145
40634,411081
40635,411082
40636,476625
40637,378326
40638,542174
40639,542176
40640,869857
40641,1033698
40642,574947
40643,509423
40644,378356
40645,411125
40646,837112
40647,378362
40648,574970
40649,476666
40650,509452
40651,640529
40652,378385
40653,640531
40654,574998
40655,640534
40656,640536
40657,378395
40658,640539
40659,640541
40660,640543
40661,640545
40662,640549
40663,804392
40664,935465
40665,640554
40666,935467
40667,476715
40668,378413
40669,476718
40670,640557
40671,542255
40672,640560
40673,378415
40674,640556
40675,443960
40676,575035
40677,542270
40678,378431
40679,411201
40680,968261
40681,378440
40682,378441
40683,935499
40684,378447
40685,378451
40686,411223
40687,1033821
40688,444002
40689,476771
40690,411237
40691,378470
40692,444009
40693,378475
40694,706157
40695,575087
40696,378482
40697,378487
40698,378488
40699,640636
40700,640637
40701,738945
40702,640642
40703,640643
40704,640644
40705,509576
40706,640649
40707,411278
40708,640655
40709,378518
40710,411295
40711,444066
40712,411300
40713,444070
40714,378536
40715,738986
40716,378538
40717,1066667
40718,378541
40719,411313
40720,804530
40721,640699
40722,968380
40723,870083
40724,640712
40725,640713
40726,444106
40727,378577
40728,476883
40729,935641
40730,476898
40731,640741
40732,640742
40733,640743
40734,640744
40735,378601
40736,837352
40737,444140
40738,640748
40739,1165044
40740,378613
40741,640757
40742,673527
40743,444152
40744,509690
40745,444158
40746,378624
40747,935680
40748,542477
40749,640785
40750,345874
40751,411412
40752,608024
40753,837401
40754,411417
40755,509723
40756,378652
40757,444190
40758,378656
40759,640808
40760,411433
40761,935721
40762,640811
40763,608045
40764,575279
40765,378674
40766,345909
40767,345910
40768,345911
40769,476990
40770,345918
40771,345920
40772,444224
40773,345924
40774,345925
40775,935750
40776,345928
40777,640842
40778,345932
40779,640844
40780,640846
40781,411468
40782,968528
40783,870224
40784,968534
40785,444246
40786,1034075
40787,1132379
40788,411495
40789,411500
40790,1034094
40791,411508
40792,411509
40793,575350
40794,411515
40795,542589
40796,411518
40797,411520
40798,411543
40799,411545
40800,706464
40801,1001387
40802,378805
40803,640950
40804,575413
40805,608184
40806,640952
40807,640953
40808,739256
40809,378810
40810,640964
40811,509899
40812,411596
40813,411599
40814,313297
40815,444371
40816,378858
40817,641003
40818,575467
40819,411632
40820,765669
40821,804857
40822,444411
40823,575484
40824,444412
40825,477184
40826,477185
40827,608256
40828,641028
40829,706572
40830,673808
40831,444434
40832,477202
40833,1001494
40834,346134
40835,313369
40836,1099804
40837,411677
40838,870431
40839,509990
40840,673832
40841,280617
40842,444462
40843,608303
40844,411701
40845,411704
40846,510009
40847,608312
40848,411711
40849,510015
40850,411716
40851,411719
40852,673868
40853,575567
40854,510031
40855,575570
40856,411735
40857,411736
40858,411739
40859,446559
40860,936031
40861,444511
40862,641128
40863,739433
40864,1132652
40865,641139
40866,1067125
40867,641143
40868,641145
40869,641148
40870,379008
40871,444544
40872,641153
40873,346243
40874,641156
40875,641161
40876,641165
40877,641169
40878,641172
40879,641173
40880,641176
40881,411802
40882,411803
40883,411805
40884,411807
40885,379040
40886,641185
40887,444580
40888,1165477
40889,444581
40890,510120
40891,575657
40892,379053
40893,542898
40894,510131
40895,411829
40896,510134
40897,542901
40898,510137
40899,411835
40900,968892
40901,510141
40902,510146
40903,444611
40904,510148
40905,805063
40906,510155
40907,510156
40908,477390
40909,510160
40910,1034449
40911,510161
40912,510166
40913,510168
40914,510169
40915,936152
40916,968924
40917,510174
40918,870625
40919,510180
40920,510181
40921,510183
40922,674029
40923,510190
40924,477424
40925,968945
40926,477426
40927,510195
40928,444659
40929,510197
40930,379126
40931,1132796
40932,510207
40933,510210
40934,411906
40935,772356
40936,510213
40937,608516
40938,772360
40939,444683
40940,837900
40941,510221
40942,510220
40943,510223
40944,379150
40945,346384
40946,444689
40947,411918
40948,379156
40949,346388
40950,510230
40951,444695
40952,510232
40953,543003
40954,510237
40955,477471
40956,379169
40957,379170
40958,1001762
40959,379173
40960,379176
40961,674090
40962,837931
40963,1001772
40964,674099
40965,706880
40966,444739
40967,870726
40968,543047
40969,411975
40970,411974
40971,805194
40972,411978
40973,411983
40974,870741
40975,411990
40976,706907
40977,411995
40978,1132894
40979,412002
40980,969060
40981,805221
40982,280936
40983,313705
40984,674154
40985,739697
40986,280946
40987,608626
40988,444785
40989,674167
40990,412024
40991,412025
40992,313723
40993,706940
40994,412030
40995,674178
40996,444808
40997,477585
40998,477586
40999,706967
41000,674202
41001,379291
41002,1100186
41003,969117
41004,1165726
41005,444829
41006,379297
41007,674214
41008,379304
41009,379305
41010,674221
41011,444847
41012,674224
41013,1132977
41014,477616
41015,346546
41016,477621
41017,575925
41018,903607
41019,641466
41020,1165756
41021,1165757
41022,1165758
41023,346558
41024,510400
41025,346560
41026,936394
41027,510411
41028,412111
41029,1100245
41030,641495
41031,444888
41032,444890
41033,444894
41034,346593
41035,543202
41036,346595
41037,379364
41038,575973
41039,412135
41040,510441
41041,346601
41042,674283
41043,412137
41044,707053
41045,444910
41046,805362
41047,444915
41048,477686
41049,379384
41050,379386
41051,412154
41052,772605
41053,575997
41054,1100288
41055,379393
41056,379392
41057,543235
41058,379395
41059,543232
41060,543234
41061,969219
41062,543233
41063,543236
41064,412163
41065,772619
41066,412165
41067,412173
41068,576009
41069,543250
41070,543252
41071,772629
41072,510486
41073,543255
41074,543256
41075,510489
41076,412186
41077,346651
41078,412188
41079,444951
41080,412189
41081,412191
41082,412192
41083,1034785
41084,444962
41085,543267
41086,543268
41087,543269
41088,412196
41089,543273
41090,412205
41091,772654
41092,346672
41093,412209
41094,379441
41095,772659
41096,674357
41097,379447
41098,674360
41099,543287
41100,346684
41101,346685
41102,313922
41103,543303
41104,1165897
41105,903755
41106,674385
41107,739923
41108,739927
41109,510552
41110,248412
41111,477795
41112,379500
41113,510573
41114,412269
41115,379507
41116,412280
41117,379515
41118,412290
41119,772739
41120,936580
41121,641669
41122,445064
41123,608907
41124,379532
41125,1165966
41126,1100436
41127,445077
41128,412309
41129,412317
41130,477856
41131,510630
41132,903851
41133,674476
41134,510638
41135,936624
41136,412339
41137,936628
41138,445110
41139,412345
41140,150201
41141,445115
41142,412351
41143,608960
41144,412354
41145,445125
41146,477896
41147,838348
41148,510671
41149,543440
41150,936660
41151,445143
41152,740061
41153,477922
41154,936676
41155,379624
41156,412393
41157,510698
41158,412394
41159,477934
41160,477937
41161,936692
41162,412406
41163,379641
41164,936700
41165,477950
41166,412415
41167,379649
41168,903937
41169,477956
41170,412420
41171,412423
41172,477960
41173,412424
41174,445192
41175,412427
41176,445196
41177,412431
41178,412432
41179,412433
41180,772883
41181,838421
41182,477977
41183,838426
41184,412443
41185,641821
41186,772896
41187,674597
41188,707365
41189,740139
41190,412464
41191,478002
41192,412467
41193,772916
41194,412469
41195,838454
41196,412471
41197,412472
41198,510778
41199,379711
41200,445252
41201,412489
41202,1067850
41203,445257
41204,445262
41205,379731
41206,19295
41207,412511
41208,478049
41209,478053
41210,412518
41211,412519
41212,478058
41213,412524
41214,478060
41215,740206
41216,1035119
41217,412532
41218,1166197
41219,445306
41220,740219
41221,445307
41222,412540
41223,412542
41224,314241
41225,412551
41226,412554
41227,412558
41228,347026
41229,510869
41230,347031
41231,347033
41232,347035
41233,379808
41234,379811
41235,510885
41236,445351
41237,609192
41238,412588
41239,412590
41240,773040
41241,478129
41242,543669
41243,412605
41244,347070
41245,478143
41246,412607
41247,478153
41248,707531
41249,248781
41250,347097
41251,379865
41252,445404
41253,478173
41254,510942
41255,412642
41256,609252
41257,379877
41258,379878
41259,412644
41260,412652
41261,379886
41262,478194
41263,347123
41264,510965
41265,347126
41266,478199
41267,510968
41268,1133561
41269,347127
41270,412662
41271,412664
41272,510974
41273,412671
41274,510976
41275,412675
41276,445445
41277,805894
41278,543752
41279,445450
41280,379924
41281,412695
41282,412701
41283,412703
41284,412704
41285,412706
41286,445479
41287,412716
41288,904239
41289,379959
41290,379960
41291,412730
41292,511035
41293,576572
41294,412731
41295,412734
41296,445498
41297,937024
41298,412739
41299,412740
41300,740421
41301,412741
41302,543815
41303,379976
41304,412745
41305,412746
41306,511051
41307,412748
41308,412747
41309,511054
41310,412744
41311,379984
41312,1166416
41313,379987
41314,904275
41315,379990
41316,576599
41317,379992
41318,412760
41319,1166423
41320,445529
41321,412766
41322,805984
41323,478312
41324,937065
41325,937068
41326,380013
41327,904304
41328,380017
41329,412785
41330,445564
41331,445567
41332,1133696
41333,707717
41334,806022
41335,445578
41336,838794
41337,543885
41338,412818
41339,478355
41340,543890
41341,380054
41342,740503
41343,380058
41344,478363
41345,576667
41346,380061
41347,478367
41348,478369
41349,642227
41350,609464
41351,707768
41352,380090
41353,609470
41354,871619
41355,412868
41356,412872
41357,642250
41358,412874
41359,380112
41360,380113
41361,380114
41362,904402
41363,511186
41364,412884
41365,511191
41366,380121
41367,380124
41368,412894
41369,543967
41370,511202
41371,412899
41372,445673
41373,412906
41374,511215
41375,412924
41376,511232
41377,445699
41378,904455
41379,380172
41380,773390
41381,544020
41382,511257
41383,1068315
41384,511265
41385,544033
41386,609571
41387,511268
41388,609573
41389,1133863
41390,609575
41391,609577
41392,511274
41393,511275
41394,609581
41395,412974
41396,740655
41397,609583
41398,544050
41399,478515
41400,511283
41401,511286
41402,773436
41403,412989
41404,478526
41405,412990
41406,675139
41407,544068
41408,511304
41409,773448
41410,1002824
41411,413005
41412,707925
41413,413014
41414,970070
41415,511320
41416,380249
41417,707929
41418,511323
41419,478552
41420,511325
41421,511326
41422,478557
41423,445791
41424,511329
41425,511330
41426,413021
41427,511332
41428,511335
41429,707944
41430,511336
41431,740717
41432,511342
41433,380272
41434,511344
41435,380274
41436,380273
41437,937329
41438,511345
41439,511347
41440,511346
41441,773496
41442,413049
41443,511356
41444,413052
41445,511362
41446,511363
41447,1035656
41448,445839
41449,511376
41450,380307
41451,576915
41452,544158
41453,544160
41454,740769
41455,806304
41456,413096
41457,413097
41458,413098
41459,544171
41460,413100
41461,413109
41462,544185
41463,445890
41464,1166791
41465,445900
41466,413133
41467,445902
41468,773581
41469,970192
41470,609744
41471,413141
41472,445910
41473,806361
41474,642526
41475,1134050
41476,413155
41477,773605
41478,445926
41479,347630
41480,773616
41481,642544
41482,1134066
41483,544243
41484,544247
41485,413176
41486,445946
41487,478715
41488,347647
41489,1134088
41490,806410
41491,544268
41492,609807
41493,609816
41494,708124
41495,413214
41496,1003045
41497,511526
41498,413221
41499,347689
41500,478771
41501,642611
41502,544311
41503,675385
41504,413243
41505,1035836
41506,478785
41507,380488
41508,478799
41509,511583
41510,413279
41511,413281
41512,609887
41513,675429
41514,609896
41515,347757
41516,478831
41517,413296
41518,675442
41519,413298
41520,609907
41521,413301
41522,380534
41523,413299
41524,577145
41525,839291
41526,380540
41527,1068668
41528,446081
41529,413314
41530,806529
41531,446086
41532,446089
41533,544394
41534,413321
41535,708240
41536,478865
41537,446098
41538,380565
41539,446102
41540,413337
41541,577182
41542,577183
41543,904868
41544,806565
41545,413349
41546,413350
41547,904873
41548,413353
41549,413359
41550,413361
41551,478899
41552,609976
41553,675515
41554,577212
41555,904896
41556,1003207
41557,478920
41558,347850
41559,1068747
41560,511692
41561,511690
41562,413390
41563,478934
41564,872157
41565,446174
41566,347870
41567,347872
41568,413411
41569,577252
41570,347881
41571,347882
41572,446186
41573,675564
41574,577261
41575,413417
41576,773872
41577,1003249
41578,970492
41579,1003260
41580,446206
41581,380671
41582,446207
41583,413440
41584,413441
41585,413442
41586,741125
41587,413447
41588,839432
41589,446216
41590,380683
41591,937740
41592,380685
41593,380686
41594,413452
41595,380688
41596,413455
41597,708368
41598,413459
41599,380694
41600,1167127
41601,937755
41602,446239
41603,413471
41604,839469
41605,1036078
41606,380731
41607,380733
41608,380734
41609,708416
41610,544584
41611,511821
41612,741203
41613,479066
41614,380763
41615,479073
41616,118626
41617,348002
41618,610154
41619,446314
41620,446317
41621,446318
41622,577396
41623,610166
41624,806774
41625,479105
41626,610181
41627,446341
41628,1167239
41629,380808
41630,1167243
41631,413579
41632,1167245
41633,937872
41634,380817
41635,741266
41636,905107
41637,970646
41638,446368
41639,1167266
41640,479139
41641,610215
41642,872366
41643,380849
41644,1003442
41645,937906
41646,380853
41647,413623
41648,872376
41649,1101753
41650,348089
41651,380856
41652,937915
41653,479168
41654,610246
41655,413647
41656,413649
41657,643030
41658,479191
41659,1101789
41660,1069025
41661,1036261
41662,446444
41663,511981
41664,511982
41665,413685
41666,413687
41667,544762
41668,413691
41669,806908
41670,413692
41671,970750
41672,413695
41673,1167356
41674,446462
41675,937987
41676,413700
41677,479237
41678,675853
41679,380943
41680,184341
41681,1101847
41682,413736
41683,413738
41684,413743
41685,413744
41686,446515
41687,413747
41688,741429
41689,1036349
41690,380994
41691,1036360
41692,413770
41693,872523
41694,348236
41695,381003
41696,381006
41697,381011
41698,446549
41699,413782
41700,381015
41701,544856
41702,381017
41703,512090
41704,381019
41705,413788
41706,381021
41707,381022
41708,381023
41709,381024
41710,381025
41711,381026
41712,413789
41713,381028
41714,348261
41715,413798
41716,413799
41717,1003624
41718,381031
41719,381032
41720,381035
41721,413797
41722,381037
41723,381038
41724,413803
41725,381040
41726,381041
41727,381034
41728,381043
41729,381044
41730,381045
41731,381046
41732,381047
41733,381048
41734,381049
41735,381050
41736,413812
41737,479349
41738,479358
41739,381055
41740,381056
41741,446594
41742,381058
41743,381060
41744,446597
41745,381063
41746,381065
41747,1003657
41748,446601
41749,413834
41750,381069
41751,413836
41752,381073
41753,479378
41754,381075
41755,774292
41756,381077
41757,774293
41758,413847
41759,381080
41760,381081
41761,381082
41762,381083
41763,381084
41764,381078
41765,381086
41766,774297
41767,381088
41768,381089
41769,413858
41770,446626
41771,872610
41772,479397
41773,381085
41774,381096
41775,872616
41776,544951
41777,1003704
41778,774332
41779,577727
41780,708809
41781,1167566
41782,381135
41783,348373
41784,381149
41785,413919
41786,446690
41787,839909
41788,381158
41789,348390
41790,151786
41791,381167
41792,381170
41793,413939
41794,643318
41795,545018
41796,381179
41797,512253
41798,413955
41799,708868
41800,479497
41801,643338
41802,479499
41803,315664
41804,774422
41805,643350
41806,545050
41807,479519
41808,1069346
41809,1102119
41810,414003
41811,577846
41812,414008
41813,643391
41814,381250
41815,545091
41816,1069384
41817,676168
41818,807250
41819,1167703
41820,479576
41821,381275
41822,1003869
41823,348513
41824,643427
41825,381284
41826,381287
41827,446823
41828,577897
41829,741742
41830,414066
41831,414067
41832,381299
41833,1003892
41834,381304
41835,577916
41836,643453
41837,872837
41838,184710
41839,381325
41840,446869
41841,807320
41842,479644
41843,381347
41844,807332
41845,1135013
41846,872870
41847,872871
41848,512428
41849,381359
41850,512432
41851,1003951
41852,971187
41853,872883
41854,414136
41855,446908
41856,414142
41857,348611
41858,381385
41859,1069515
41860,283085
41861,1069518
41862,381399
41863,381403
41864,414173
41865,414176
41866,676325
41867,152045
41868,872945
41869,381428
41870,512505
41871,479747
41872,741892
41873,414223
41874,512528
41875,610833
41876,643605
41877,872983
41878,479776
41879,643617
41880,741923
41881,741925
41882,447016
41883,447017
41884,643627
41885,447020
41886,643629
41887,643628
41888,643631
41889,479792
41890,676401
41891,447025
41892,479795
41893,447028
41894,414260
41895,381495
41896,643648
41897,643649
41898,381507
41899,643651
41900,643653
41901,643654
41902,414277
41903,643655
41904,1069641
41905,381518
41906,381520
41907,283217
41908,643667
41909,381525
41910,414293
41911,643674
41912,447070
41913,316000
41914,643680
41915,643682
41916,741985
41917,512610
41918,643685
41919,1069670
41920,447079
41921,381549
41922,479854
41923,414319
41924,414318
41925,414321
41926,643697
41927,316021
41928,414326
41929,316023
41930,283256
41931,643705
41932,414329
41933,447098
41934,643707
41935,447101
41936,643711
41937,479880
41938,545417
41939,447118
41940,676495
41941,807567
41942,381586
41943,774805
41944,938646
41945,807575
41946,610970
41947,873124
41948,1036965
41949,479913
41950,512682
41951,381615
41952,643765
41953,414391
41954,414394
41955,381637
41956,381638
41957,381639
41958,414411
41959,381645
41960,905943
41961,545497
41962,578266
41963,348893
41964,1037025
41965,479969
41966,381668
41967,348901
41968,283366
41969,283378
41970,774900
41971,414455
41972,447224
41973,316152
41974,709370
41975,938746
41976,643836
41977,381693
41978,938750
41979,447231
41980,938748
41981,840449
41982,447233
41983,447235
41984,381702
41985,414470
41986,381705
41987,774922
41988,381710
41989,381712
41990,480016
41991,480026
41992,643871
41993,1004325
41994,381737
41995,447288
41996,938809
41997,381755
41998,709436
41999,414525
42000,381759
42001,381760
42002,414530
42003,578375
42004,381771
42005,447307
42006,512846
42007,414544
42008,512849
42009,381778
42010,643921
42011,414548
42012,840534
42013,643927
42014,480088
42015,381785
42016,643929
42017,643932
42018,611166
42019,447326
42020,414560
42021,611168
42022,643939
42023,349029
42024,643941
42025,840552
42026,316268
42027,381804
42028,643957
42029,381814
42030,643958
42031,643962
42032,643964
42033,1168253
42034,643967
42035,283521
42036,643970
42037,381831
42038,414600
42039,643976
42040,742282
42041,480139
42042,414609
42043,349073
42044,414611
42045,447380
42046,414610
42047,381847
42048,775069
42049,283552
42050,349091
42051,807848
42052,480173
42053,775088
42054,414642
42055,414644
42056,1004469
42057,775101
42058,676807
42059,414664
42060,775118
42061,414692
42062,447461
42063,1004519
42064,381928
42065,381929
42066,381930
42067,381931
42068,349164
42069,414701
42070,381935
42071,381937
42072,1004529
42073,381948
42074,414719
42075,414723
42076,971783
42077,1102856
42078,644106
42079,742414
42080,414740
42081,742423
42082,414743
42083,414749
42084,709667
42085,480293
42086,414762
42087,447531
42088,414763
42089,611371
42090,447534
42091,414767
42092,939056
42093,414768
42094,414769
42095,611376
42096,676918
42097,513079
42098,676920
42099,382009
42100,447546
42101,414779
42102,414780
42103,578618
42104,676927
42105,544857
42106,676932
42107,644169
42108,414795
42109,447564
42110,382029
42111,775245
42112,906316
42113,775251
42114,775257
42115,775268
42116,840805
42117,1135721
42118,644201
42119,447595
42120,447597
42121,447599
42122,808048
42123,480371
42124,414836
42125,840827
42126,382076
42127,382079
42128,709759
42129,742532
42130,578693
42131,644235
42132,414865
42133,414866
42134,644247
42135,447642
42136,709786
42137,382109
42138,906404
42139,447655
42140,1037485
42141,939181
42142,447663
42143,447664
42144,742577
42145,414898
42146,414899
42147,382138
42148,414909
42149,414910
42150,414912
42151,578754
42152,644293
42153,414917
42154,414922
42155,677074
42156,447702
42157,414935
42158,447704
42159,414936
42160,447706
42161,382171
42162,414939
42163,447709
42164,447710
42165,447707
42166,382184
42167,709865
42168,873708
42169,414956
42170,414958
42171,414961
42172,382194
42173,414966
42174,414968
42175,382202
42176,611580
42177,513278
42178,382207
42179,414978
42180,382213
42181,513287
42182,414991
42183,578834
42184,972053
42185,513306
42186,513313
42187,513314
42188,677159
42189,415015
42190,677162
42191,972075
42192,677164
42193,808237
42194,742703
42195,513329
42196,578867
42197,873780
42198,578869
42199,742710
42200,1135926
42201,415028
42202,316727
42203,382267
42204,415035
42205,415041
42206,513346
42207,415044
42208,742727
42209,513366
42210,415062
42211,709976
42212,1070425
42213,742747
42214,415078
42215,1004907
42216,382322
42217,1103219
42218,1004918
42219,611703
42220,644472
42221,644473
42222,415094
42223,415095
42224,415096
42225,578935
42226,644471
42227,415103
42228,644480
42229,611714
42230,644483
42231,644484
42232,873862
42233,644486
42234,742797
42235,644494
42236,447887
42237,415119
42238,644497
42239,415123
42240,644499
42241,284052
42242,382358
42243,1070488
42244,415129
42245,742813
42246,939422
42247,447915
42248,972209
42249,382386
42250,415155
42251,415156
42252,513465
42253,873917
42254,710079
42255,415167
42256,382400
42257,382399
42258,1037765
42259,415174
42260,415173
42261,382410
42262,513494
42263,513499
42264,415197
42265,382431
42266,382437
42267,611820
42268,611824
42269,415217
42270,415218
42271,415219
42272,939508
42273,1168886
42274,415222
42275,447990
42276,415229
42277,415230
42278,415232
42279,579074
42280,579076
42281,415241
42282,382474
42283,382475
42284,415244
42285,1070605
42286,415245
42287,415243
42288,579084
42289,579081
42290,480786
42291,579082
42292,546336
42293,415267
42294,742950
42295,874023
42296,415275
42297,1070636
42298,546348
42299,382512
42300,415294
42301,415295
42302,513603
42303,415302
42304,415303
42305,415304
42306,415305
42307,415306
42308,415307
42309,415308
42310,382542
42311,546385
42312,415318
42313,448094
42314,415328
42315,579170
42316,579176
42317,579178
42318,1136235
42319,513646
42320,415345
42321,382581
42322,415350
42323,480888
42324,513661
42325,513662
42326,415361
42327,579213
42328,743056
42329,579216
42330,579217
42331,448151
42332,1070743
42333,415386
42334,415389
42335,611999
42336,644767
42337,415394
42338,448165
42339,382638
42340,415410
42341,448179
42342,415412
42343,644798
42344,415422
42345,612034
42346,546499
42347,1005253
42348,382672
42349,644818
42350,644819
42351,644821
42352,644824
42353,480985
42354,480984
42355,382684
42356,513758
42357,612064
42358,874213
42359,218858
42360,415469
42361,415471
42362,415482
42363,349948
42364,448256
42365,644869
42366,415494
42367,546570
42368,415499
42369,448271
42370,481045
42371,874261
42372,874263
42373,415512
42374,481054
42375,513822
42376,677664
42377,677668
42378,513828
42379,408234
42380,743213
42381,644916
42382,1070901
42383,415542
42384,1005367
42385,415544
42386,644923
42387,579390
42388,644926
42389,415550
42390,481089
42391,513867
42392,579403
42393,382797
42394,415566
42395,481103
42396,579410
42397,382803
42398,448340
42399,382807
42400,350039
42401,874328
42402,644953
42403,448347
42404,644957
42405,481118
42406,382814
42407,546656
42408,644960
42409,874334
42410,644963
42411,644964
42412,448356
42413,644958
42414,644967
42415,1070951
42416,1136494
42417,1136500
42418,382839
42419,415612
42420,939901
42421,481152
42422,448385
42423,415617
42424,382853
42425,743309
42426,382865
42427,382868
42428,284564
42429,1169304
42430,546720
42431,579490
42432,645027
42433,1169325
42434,153518
42435,415661
42436,645042
42437,776124
42438,382908
42439,645053
42440,874431
42441,645056
42442,415681
42443,612289
42444,382915
42445,1005508
42446,645054
42447,645063
42448,579530
42449,448461
42450,382926
42451,645069
42452,645072
42453,415703
42454,448474
42455,645082
42456,645091
42457,546788
42458,448484
42459,382951
42460,645098
42461,415725
42462,1103854
42463,481261
42464,448496
42465,415730
42466,645108
42467,448501
42468,415735
42469,645112
42470,645114
42471,743419
42472,645116
42473,645119
42474,645120
42475,415749
42476,415750
42477,645128
42478,1005577
42479,382987
42480,448523
42481,382993
42482,776211
42483,645142
42484,415766
42485,645145
42486,645148
42487,645151
42488,645155
42489,645156
42490,415783
42491,546855
42492,907305
42493,448554
42494,645166
42495,645167
42496,645169
42497,612404
42498,645172
42499,415798
42500,776246
42501,481338
42502,645179
42503,776255
42504,415811
42505,1103944
42506,1103947
42507,579661
42508,1103951
42509,1169489
42510,1038421
42511,1103958
42512,1103959
42513,1103961
42514,481371
42515,415838
42516,415851
42517,514155
42518,448619
42519,874606
42520,481390
42521,546926
42522,415858
42523,415859
42524,317557
42525,1038454
42526,415866
42527,972929
42528,874633
42529,415887
42530,481425
42531,383121
42532,383134
42533,1169567
42534,874656
42535,874657
42536,383140
42537,383145
42538,481451
42539,383150
42540,710832
42541,415923
42542,776379
42543,645308
42544,514237
42545,481469
42546,645310
42547,547011
42548,710852
42549,645320
42550,415948
42551,678094
42552,645327
42553,448722
42554,579796
42555,448724
42556,415959
42557,448728
42558,448729
42559,415962
42560,448732
42561,645342
42562,514270
42563,645344
42564,645346
42565,448738
42566,645347
42567,383208
42568,415976
42569,940267
42570,973037
42571,448750
42572,547055
42573,383216
42574,874738
42575,547060
42576,645371
42577,645373
42578,1005821
42579,1038596
42580,645380
42581,1038598
42582,645383
42583,416010
42584,645390
42585,579857
42586,514322
42587,645396
42588,809239
42589,383256
42590,448795
42591,1136923
42592,645407
42593,579871
42594,383267
42595,874788
42596,645412
42597,1136933
42598,743721
42599,1104170
42600,481585
42601,514354
42602,448829
42603,940358
42604,416076
42605,416078
42606,1104208
42607,416086
42608,416087
42609,547163
42610,416092
42611,416094
42612,842081
42613,448865
42614,416097
42615,448870
42616,809323
42617,1137009
42618,383350
42619,416119
42620,383354
42621,383355
42622,809339
42623,448892
42624,416122
42625,940415
42626,514438
42627,186759
42628,874889
42629,383370
42630,416140
42631,579985
42632,514453
42633,481686
42634,416149
42635,1005975
42636,416154
42637,579996
42638,1137055
42639,514463
42640,481702
42641,612775
42642,1006000
42643,940475
42644,416190
42645,448959
42646,416192
42647,743871
42648,874946
42649,448964
42650,1038794
42651,448975
42652,874959
42653,612817
42654,1169874
42655,383442
42656,481749
42657,416218
42658,1104348
42659,448988
42660,809439
42661,416226
42662,383462
42663,449012
42664,416251
42665,645628
42666,416256
42667,317954
42668,449026
42669,449028
42670,612869
