,ids
10097,208575
10098,339651
10099,470728
10100,44750
10101,831182
10102,896719
10103,110294
10104,44759
10105,503512
10106,1158875
10107,208611
10108,798437
10109,339706
10110,896764
10111,470781
10112,896766
10113,896765
10114,831235
10115,110342
10116,77584
10117,44820
10118,274203
10119,405275
10120,77597
10121,732955
10122,536351
10123,470811
10124,372529
10125,372530
10126,372531
10127,372532
10128,372533
10129,372535
10130,372536
10131,274233
10132,372538
10133,372539
10134,372540
10135,372541
10136,372542
10137,372543
10138,372544
10139,372545
10140,405312
10141,44863
10142,274245
10143,175944
10144,667465
10145,995145
10146,44878
10147,339801
10148,274268
10149,274280
10150,241513
10151,44911
10152,274288
10153,77679
10154,143222
10155,667511
10156,274298
10157,1027966
10158,601989
10159,77703
10160,602001
10161,274322
10162,143253
10163,733079
10164,44952
10165,864156
10166,1126303
10167,77733
10168,1093541
10169,962472
10170,274350
10171,307119
10172,143282
10173,77747
10174,77750
10175,44988
10176,274365
10177,44990
10178,831425
10179,77763
10180,12244
10181,45020
10182,77795
10183,307179
10184,45041
10185,176128
10186,307201
10187,339970
10188,45062
10189,110605
10190,471058
10191,274456
10192,77852
10193,536607
10194,110668
10195,1060941
10196,667736
10197,667751
10198,45160
10199,45159
10200,45167
10201,176241
10202,12403
10203,12404
10204,274552
10205,12408
10206,405625
10207,274557
10208,569481
10209,176269
10210,733326
10211,209039
10212,307345
10213,340115
10214,12437
10215,77974
10216,1159333
10217,274600
10218,307371
10219,274618
10220,1061057
10221,274630
10222,274632
10223,45261
10224,143573
10225,340184
10226,45273
10227,536804
10228,274664
10229,45289
10230,1126634
10231,438509
10232,209136
10233,569585
10234,78066
10235,45299
10236,1028338
10237,209146
10238,864514
10239,209160
10240,241929
10241,274699
10242,12556
10243,78095
10244,143640
10245,12569
10246,12573
10247,45344
10248,45346
10249,438567
10250,274733
10251,667950
10252,45359
10253,110898
10254,635192
10255,799032
10256,110908
10257,700737
10258,405842
10259,831828
10260,635220
10261,110937
10262,78174
10263,1093990
10264,274792
10265,340334
10266,864657
10267,504213
10268,78230
10269,242080
10270,209313
10271,340388
10272,45485
10273,1126830
10274,209330
10275,209332
10276,733634
10277,340421
10278,45513
10279,78290
10280,373218
10281,569834
10282,340462
10283,274930
10284,274938
10285,373246
10286,307715
10287,963079
10288,1159697
10289,537106
10290,12834
10291,569895
10292,373293
10293,504366
10294,45622
10295,45623
10296,373305
10297,275003
10298,340544
10299,373328
10300,45650
10301,275033
10302,471641
10303,45663
10304,602723
10305,373350
10306,733801
10307,45675
10308,45681
10309,242291
10310,307843
10311,963208
10312,275084
10313,45708
10314,144026
10315,1094299
10316,45724
10317,1061535
10318,635551
10319,45729
10320,111268
10321,733860
10322,438955
10323,340651
10324,504494
10325,602801
10326,307895
10327,209592
10328,209593
10329,373439
10330,45766
10331,504522
10332,471760
10333,766673
10334,668372
10335,45781
10336,340694
10337,963285
10338,45788
10339,275167
10340,897764
10341,733932
10342,275181
10343,45806
10344,832243
10345,275188
10346,537345
10347,340743
10348,275208
10349,275214
10350,111386
10351,111387
10352,1159964
10353,439072
10354,275237
10355,439086
10356,406319
10357,996144
10358,340790
10359,996153
10360,570174
10361,570191
10362,373583
10363,930648
10364,340828
10365,439139
10366,471920
10367,144246
10368,78717
10369,144253
10370,13183
10371,504711
10372,45961
10373,537482
10374,275341
10375,275342
10376,406414
10377,1029010
10378,13207
10379,308120
10380,209816
10381,242593
10382,996258
10383,275365
10384,275371
10385,1029036
10386,242607
10387,1061815
10388,275386
10389,144316
10390,275396
10391,177096
10392,373714
10393,144342
10394,963552
10395,275430
10396,46058
10397,111595
10398,275438
10399,340984
10400,275454
10401,275455
10402,144385
10403,472065
10404,209928
10405,865289
10406,504842
10407,275468
10408,46093
10409,209940
10410,537622
10411,996380
10412,275485
10413,275490
10414,701475
10415,1127467
10416,111662
10417,46127
10418,275505
10419,46133
10420,373817
10421,635962
10422,275516
10423,406600
10424,373833
10425,898124
10426,275533
10427,963662
10428,341073
10429,341074
10430,341075
10431,963668
10432,308307
10433,341079
10434,963672
10435,341084
10436,308321
10437,78945
10438,1127524
10439,46185
10440,963693
10441,603247
10442,275568
10443,963698
10444,1094774
10445,734335
10446,832643
10447,13448
10448,963721
10449,46217
10450,504974
10451,13455
10452,767118
10453,767121
10454,13475
10455,111780
10456,373925
10457,570534
10458,144549
10459,111796
10460,701632
10461,505028
10462,767176
10463,931019
10464,177365
10465,537818
10466,13532
10467,275677
10468,603365
10469,734439
10470,275689
10471,603380
10472,701685
10473,111879
10474,13576
10475,275721
10476,111886
10477,210190
10478,79119
10479,832802
10480,603430
10481,832807
10482,996648
10483,832819
10484,832820
10485,1029428
10486,275766
10487,46390
10488,79155
10489,1029431
10490,275774
10491,701760
10492,111951
10493,439633
10494,505170
10495,275795
10496,701778
10497,46420
10498,79191
10499,898392
10500,1095003
10501,210268
10502,374109
10503,111977
10504,406891
10505,406894
10506,1127791
10507,800117
10508,79225
10509,46458
10510,275841
10511,112002
10512,46467
10513,275843
10514,603525
10515,308621
10516,406926
10517,308626
10518,701845
10519,767390
10520,964001
10521,341412
10522,46501
10523,570790
10524,341416
10525,341417
10526,996777
10527,275880
10528,112052
10529,79287
10530,275898
10531,46524
10532,734656
10533,46534
10534,308679
10535,767432
10536,46537
10537,112081
10538,13788
10539,177628
10540,734686
10541,1062367
10542,767462
10543,996843
10544,13804
10545,13811
10546,177660
10547,210432
10548,13826
10549,472579
10550,79369
10551,13836
10552,243217
10553,636435
10554,341531
10555,276001
10556,1160737
10557,1160741
10558,669225
10559,407082
10560,79408
10561,46641
10562,603698
10563,603699
10564,210514
10565,570963
10566,931414
10567,46678
10568,931416
10569,931418
10570,439901
10571,341604
10572,46694
10573,341607
10574,898668
10575,46719
10576,276098
10577,374414
10578,46737
10579,210578
10580,13975
10581,734872
10582,145051
10583,1160860
10584,702113
10585,439974
10586,636583
10587,112307
10588,79539
10589,79542
10590,440004
10591,46788
10592,14028
10593,669388
10594,145108
10595,702170
10596,145114
10597,79587
10598,79589
10599,341740
10600,341743
10601,177909
10602,440056
10603,112410
10604,505631
10605,440097
10606,276258
10607,112419
10608,276268
10609,46895
10610,440120
10611,112442
10612,14141
10613,112462
10614,79695
10615,14160
10616,14161
10617,14164
10618,407382
10619,341851
10620,309085
10621,833377
10622,1095522
10623,276323
10624,145250
10625,178023
10626,309097
10627,210797
10628,309102
10629,46962
10630,407411
10631,767863
10632,309111
10633,79737
10634,767867
10635,276357
10636,636821
10637,79766
10638,276392
10639,505770
10640,14254
10641,964543
10642,669641
10643,79822
10644,210895
10645,178134
10646,178136
10647,473049
10648,309218
10649,47075
10650,47076
10651,964584
10652,505834
10653,341994
10654,505837
10655,79870
10656,899073
10657,374788
10658,309256
10659,178187
10660,735244
10661,309260
10662,735246
10663,342031
10664,571409
10665,79896
10666,210982
10667,342056
10668,964652
10669,636990
10670,931906
10671,145478
10672,14410
10673,931916
10674,407640
10675,112730
10676,47194
10677,276572
10678,14435
10679,145512
10680,1030257
10681,145526
10682,47227
10683,243843
10684,80004
10685,243845
10686,309379
10687,669835
10688,145558
10689,407711
10690,637096
10691,47280
10692,374963
10693,669876
10694,374964
10695,47289
10696,1030329
10697,637117
10698,309439
10699,735424
10700,506051
10701,47301
10702,309445
10703,14536
10704,538825
10705,276683
10706,14549
10707,211160
10708,735448
10709,637150
10710,14560
10711,47335
10712,964839
10713,637174
10714,243959
10715,309497
10716,47358
10717,47362
10718,309520
10719,506134
10720,440598
10721,80160
10722,735523
10723,309547
10724,211245
10725,276784
10726,80179
10727,309564
10728,702780
10729,735550
10730,866623
10731,47426
10732,178506
10733,768333
10734,309591
10735,1161561
10736,276825
10737,637278
10738,14686
10739,440673
10740,407906
10741,1161579
10742,407923
10743,407925
10744,375158
10745,14711
10746,113020
10747,702851
10748,309637
10749,473479
10750,637320
10751,473480
10752,276874
10753,473493
10754,47511
10755,309657
10756,47515
10757,14749
10758,80289
10759,244131
10760,309670
10761,178599
10762,1030570
10763,244142
10764,47535
10765,14769
10766,506291
10767,1096116
10768,407989
10769,276921
10770,407996
10771,211389
10772,440770
10773,604611
10774,113093
10775,309703
10776,47564
10777,309711
10778,440786
10779,145874
10780,571873
10781,211436
10782,47597
10783,408046
10784,309743
10785,14834
10786,14836
10787,14838
10788,14849
10789,14853
10790,14857
10791,47625
10792,277006
10793,14869
10794,309782
10795,47651
10796,473643
10797,965164
10798,277040
10799,375351
10800,408121
10801,211516
10802,14912
10803,342593
10804,440907
10805,178763
10806,408148
10807,178773
10808,834134
10809,342620
10810,146012
10811,277088
10812,342636
10813,277107
10814,277109
10815,146039
10816,47742
10817,277120
10818,277121
10819,14977
10820,14979
10821,277133
10822,47769
10823,80538
10824,80549
10825,998053
10826,178864
10827,506550
10828,47798
10829,932537
10830,80570
10831,15039
10832,375489
10833,309957
10834,47813
10835,15052
10836,244432
10837,15060
10838,211694
10839,80623
10840,113395
10841,15092
10842,310005
10843,604915
10844,80634
10845,342780
10846,15102
10847,15105
10848,277251
10849,113412
10850,310029
10851,15135
10852,113440
10853,310050
10854,113444
10855,473895
10856,15159
10857,47932
10858,670531
10859,604996
10860,506694
10861,146248
10862,277325
10863,441167
10864,15189
10865,146263
10866,506714
10867,47966
10868,47974
10869,113512
10870,47977
10871,1129327
10872,146287
10873,113529
10874,113531
10875,572286
10876,113541
10877,48008
10878,113554
10879,113557
10880,15257
10881,1096605
10882,15268
10883,113573
10884,211882
10885,1096630
10886,932806
10887,211913
10888,277460
10889,113621
10890,277463
10891,277473
10892,491514
10893,277475
10894,15338
10895,408555
10896,1129452
10897,310258
10898,80882
10899,408565
10900,113655
10901,834553
10902,277497
10903,1063931
10904,572414
10905,15359
10906,277506
10907,1129479
10908,900104
10909,834569
10910,834570
10911,211981
10912,244759
10913,343071
10914,998432
10915,703522
10916,703524
10917,277551
10918,801863
10919,769096
10920,310355
10921,277589
10922,179289
10923,310364
10924,310367
10925,310372
10926,343142
10927,605288
10928,736362
10929,179315
10930,572547
10931,605323
10932,801932
10933,310417
10934,179351
10935,15512
10936,48281
10937,179363
10938,113828
10939,179365
10940,48304
10941,146620
10942,310464
10943,670913
10944,1162434
10945,998604
10946,507087
10947,15571
10948,15577
10949,310490
10950,48349
10951,212191
10952,48356
10953,113893
10954,81126
10955,310502
10956,179437
10957,900336
10958,146674
10959,441591
10960,507129
10961,277755
10962,113917
10963,81160
10964,113930
10965,1096976
10966,474389
10967,81184
10968,113952
10969,343330
10970,802085
10971,245034
10972,245037
10973,343344
10974,605491
10975,212276
10976,245045
10977,15670
10978,179515
10979,81233
10980,15707
10981,277851
10982,48480
10983,769379
10984,146791
10985,179559
10986,48494
10987,1129849
10988,179580
10989,376197
10990,48518
10991,146825
10992,48525
10993,245137
10994,998806
10995,48535
10996,48537
10997,376218
10998,441760
10999,638369
11000,179618
11001,310691
11002,441763
11003,48552
11004,834986
11005,671147
11006,310706
11007,1129907
11008,343487
11009,15809
11010,114131
11011,146906
11012,212446
11013,638434
11014,933347
11015,507371
11016,48620
11017,703981
11018,966131
11019,1031674
11020,81410
11021,769539
11022,409093
11023,146959
11024,441872
11025,376338
11026,81434
11027,114204
11028,48668
11029,114206
11030,474663
11031,15914
11032,310828
11033,998959
11034,998962
11035,474677
11036,1097273
11037,114234
11038,769594
11039,343621
11040,15945
11041,540243
11042,900691
11043,441950
11044,147043
11045,1097317
11046,48749
11047,966253
11048,540273
11049,376452
11050,966276
11051,16004
11052,310919
11053,802457
11054,245404
11055,573086
11056,376480
11057,638635
11058,409263
11059,81583
11060,16056
11061,16057
11062,1097402
11063,147136
11064,999106
11065,736979
11066,147156
11067,769751
11068,704221
11069,704227
11070,704230
11071,507622
11072,278248
11073,835308
11074,442093
11075,16116
11076,147196
11077,540412
11078,802562
11079,48909
11080,147230
11081,16160
11082,933676
11083,737072
11084,16185
11085,442171
11086,81726
11087,81729
11088,48966
11089,147270
11090,409418
11091,606028
11092,147278
11093,737106
11094,769878
11095,278376
11096,49005
11097,16239
11098,147318
11099,49016
11100,507770
11101,114554
11102,737150
11103,16258
11104,769935
11105,376721
11106,573334
11107,114583
11108,409498
11109,81819
11110,16287
11111,278433
11112,966562
11113,376740
11114,638890
11115,704427
11116,49067
11117,1064880
11118,81843
11119,769977
11120,49090
11121,311236
11122,16325
11123,901064
11124,409545
11125,704458
11126,573385
11127,16335
11128,507858
11129,802771
11130,409563
11131,704475
11132,507872
11133,81897
11134,311282
11135,212988
11136,671747
11137,278532
11138,16390
11139,966665
11140,835594
11141,16398
11142,114703
11143,49166
11144,114706
11145,180244
11146,638998
11147,737303
11148,114713
11149,671773
11150,81952
11151,16418
11152,639025
11153,1032247
11154,16440
11155,704569
11156,1097786
11157,114754
11158,901189
11159,933968
11160,770133
11161,82010
11162,704603
11163,639075
11164,49257
11165,245865
11166,311403
11167,1163373
11168,1163374
11169,49263
11170,82034
11171,49266
11172,508020
11173,245883
11174,180352
11175,213125
11176,16523
11177,49294
11178,1065102
11179,508049
11180,311442
11181,737431
11182,704663
11183,16538
11184,770203
11185,508060
11186,508063
11187,376991
11188,311458
11189,213154
11190,508068
11191,770211
11192,16558
11193,82100
11194,770237
11195,508093
11196,999616
11197,16577
11198,508097
11199,770248
11200,475343
11201,49360
11202,704723
11203,508115
11204,377045
11205,508117
11206,508120
11207,508123
11208,16604
11209,508127
11210,704737
11211,508130
11212,1065187
11213,311524
11214,16614
11215,377071
11216,49392
11217,508145
11218,16634
11219,311549
11220,82174
11221,966911
11222,966913
11223,344323
11224,311560
11225,16652
11226,147733
11227,344342
11228,573721
11229,344345
11230,213277
11231,606496
11232,49446
11233,246055
11234,934186
11235,82219
11236,934188
11237,934189
11238,901430
11239,606521
11240,82238
11241,180548
11242,82248
11243,82250
11244,508248
11245,278873
11246,147802
11247,934244
11248,49515
11249,672113
11250,49522
11251,16759
11252,115064
11253,278906
11254,1130879
11255,672130
11256,49541
11257,541062
11258,377230
11259,377231
11260,180631
11261,278954
11262,278955
11263,278959
11264,704949
11265,278966
11266,278968
11267,541113
11268,508346
11269,508347
11270,934333
11271,508350
11272,278975
11273,49599
11274,475586
11275,1130952
11276,1163733
11277,16856
11278,1163738
11279,16861
11280,147933
11281,115168
11282,16866
11283,49637
11284,16869
11285,442855
11286,16871
11287,573934
11288,279030
11289,999928
11290,82428
11291,999937
11292,1131009
11293,49672
11294,49674
11295,49676
11296,803341
11297,115219
11298,836129
11299,16931
11300,1163818
11301,311851
11302,115256
11303,311866
11304,82490
11305,115260
11306,115262
11307,49731
11308,311878
11309,344660
11310,868952
11311,16985
11312,16991
11313,49759
11314,49761
11315,16995
11316,16996
11317,1163888
11318,803440
11319,17011
11320,770679
11321,606851
11322,606852
11323,82565
11324,311942
11325,311944
11326,606859
11327,279181
11328,672398
11329,246415
11330,344723
11331,17046
11332,148119
11333,49820
11334,377501
11335,82601
11336,49841
11337,148146
11338,17073
11339,49848
11340,639675
11341,49851
11342,115389
11343,574141
11344,82619
11345,82625
11346,17090
11347,574146
11348,443078
11349,967366
11350,82634
11351,541388
11352,377554
11353,574165
11354,279256
11355,82653
11356,279268
11357,443112
11358,17134
11359,115445
11360,606970
11361,934651
11362,443135
11363,803585
11364,934658
11365,82691
11366,49926
11367,803595
11368,115467
11369,115471
11370,1131283
11371,312085
11372,475926
11373,213784
11374,1065754
11375,213786
11376,770847
11377,1065762
11378,1065763
11379,312099
11380,934695
11381,705321
11382,82729
11383,1033003
11384,49970
11385,377653
11386,1098560
11387,639810
11388,49988
11389,639813
11390,49995
11391,17240
11392,1065823
11393,115553
11394,508773
11395,82791
11396,50028
11397,213873
11398,1098610
11399,50036
11400,410486
11401,50042
11402,410495
11403,1098624
11404,279425
11405,1131393
11406,213894
11407,115595
11408,50069
11409,50071
11410,443299
11411,50084
11412,148391
11413,181163
11414,574379
11415,17332
11416,17335
11417,17336
11418,115641
11419,50105
11420,213959
11421,377805
11422,115662
11423,213969
11424,213972
11425,377818
11426,1131482
11427,967645
11428,148452
11429,803823
11430,1098738
11431,1098739
11432,377844
11433,377845
11434,377846
11435,312310
11436,410615
11437,279548
11438,836607
11439,17407
11440,17415
11441,1098760
11442,672778
11443,115724
11444,345105
11445,214034
11446,17431
11447,279580
11448,17445
11449,869414
11450,50221
11451,574514
11452,279607
11453,83014
11454,312393
11455,377931
11456,279627
11457,17485
11458,574545
11459,279634
11460,738393
11461,476274
11462,541811
11463,17532
11464,50300
11465,279682
11466,1131651
11467,640130
11468,705670
11469,771222
11470,214175
11471,574628
11472,17577
11473,214188
11474,869550
11475,279733
11476,672952
11477,672954
11478,1164476
11479,17602
11480,312515
11481,771268
11482,378051
11483,17609
11484,17610
11485,50384
11486,17618
11487,738522
11488,17627
11489,836827
11490,967902
11491,1000675
11492,574691
11493,247013
11494,247015
11495,247025
11496,181490
11497,50417
11498,345333
11499,17654
11500,50427
11501,247041
11502,541954
11503,771335
11504,1131783
11505,312591
11506,17680
11507,378129
11508,50451
11509,673043
11510,1033494
11511,50454
11512,247068
11513,673068
11514,345391
11515,83249
11516,771380
11517,673076
11518,771382
11519,935223
11520,50499
11521,1099080
11522,50506
11523,17740
11524,116045
11525,1099085
11526,705871
11527,705873
11528,705877
11529,181595
11530,345439
11531,345440
11532,17764
11533,345447
11534,345448
11535,705899
11536,640364
11537,345451
11538,443763
11539,345459
11540,312697
11541,279929
11542,50555
11543,50556
11544,50557
11545,247167
11546,279942
11547,279947
11548,476556
11549,705938
11550,83347
11551,17812
11552,83351
11553,607642
11554,738719
11555,1164705
11556,279980
11557,607670
11558,312772
11559,345543
11560,771528
11561,50636
11562,50638
11563,345551
11564,181712
11565,869840
11566,345555
11567,345556
11568,411094
11569,1164759
11570,804315
11571,345565
11572,640478
11573,640479
11574,476645
11575,50663
11576,148968
11577,83433
11578,83445
11579,17911
11580,804354
11581,312834
11582,1132039
11583,17927
11584,312842
11585,50701
11586,17955
11587,575018
11588,83499
11589,640558
11590,411187
11591,673334
11592,214585
11593,17979
11594,83530
11595,181835
11596,181844
11597,247380
11598,50778
11599,1132125
11600,18016
11601,247394
11602,18032
11603,50801
11604,280181
11605,214646
11606,280183
11607,247416
11608,312954
11609,575103
11610,607873
11611,83587
11612,18065
11613,411283
11614,935573
11615,83608
11616,870056
11617,411314
11618,247482
11619,378559
11620,83653
11621,837320
11622,476878
11623,18126
11624,411344
11625,1066705
11626,837330
11627,739025
11628,18131
11629,411349
11630,870102
11631,1066711
11632,411356
11633,1165030
11634,1165032
11635,706283
11636,313069
11637,673517
11638,1001201
11639,411378
11640,411377
11641,18162
11642,673526
11643,411390
11644,411393
11645,18182
11646,1033997
11647,444177
11648,1099544
11649,640794
11650,18204
11651,214813
11652,902951
11653,50984
11654,411441
11655,444210
11656,935734
11657,935737
11658,18238
11659,18239
11660,378688
11661,18240
11662,214851
11663,18247
11664,739144
11665,51023
11666,149334
11667,214870
11668,280411
11669,83804
11670,870238
11671,1066848
11672,477025
11673,477027
11674,247653
11675,116581
11676,116583
11677,51045
11678,18278
11679,411504
11680,116592
11681,575345
11682,116602
11683,1165181
11684,280450
11685,116610
11686,18320
11687,247706
11688,1066920
11689,247730
11690,313269
11691,18360
11692,935871
11693,1001410
11694,1132487
11695,444362
11696,346076
11697,18405
11698,116716
11699,51183
11700,870386
11701,182261
11702,83959
11703,1099776
11704,1099778
11705,608274
11706,83991
11707,18472
11708,18476
11709,84012
11710,18480
11711,51249
11712,149559
11713,116792
11714,18489
11715,411703
11716,18487
11717,149564
11718,18501
11719,51270
11720,837721
11721,51290
11722,739420
11723,18529
11724,18530
11725,18532
11726,1067109
11727,936038
11728,936039
11729,673906
11730,313458
11731,575607
11732,247932
11733,18557
11734,542851
11735,1165444
11736,84102
11737,444552
11738,51345
11739,870554
11740,739490
11741,411812
11742,247974
11743,280756
11744,84157
11745,510144
11746,116942
11747,968915
11748,674007
11749,674026
11750,674031
11751,149746
11752,116983
11753,805115
11754,674044
11755,575741
11756,575742
11757,182530
11758,51461
11759,182535
11760,870665
11761,182537
11762,674059
11763,117002
11764,772368
11765,18715
11766,608540
11767,608543
11768,248095
11769,543010
11770,215331
11771,51504
11772,51505
11773,772402
11774,18739
11775,706870
11776,51517
11777,674109
11778,674114
11779,280900
11780,84293
11781,346437
11782,18759
11783,543052
11784,51542
11785,182618
11786,18781
11787,18785
11788,870754
11789,117090
11790,248170
11791,149866
11792,674156
11793,444789
11794,903542
11795,903541
11796,674168
11797,674169
11798,313731
11799,18826
11800,51595
11801,117136
11802,936337
11803,51603
11804,674203
11805,1100194
11806,1132970
11807,838064
11808,149940
11809,1067446
11810,1132983
11811,346554
11812,739773
11813,379333
11814,543184
11815,608721
11816,18898
11817,84437
11818,444887
11819,281051
11820,346589
11821,84447
11822,346594
11823,346603
11824,1100270
11825,772592
11826,379380
11827,543230
11828,1165823
11829,18947
11830,936454
11831,477704
11832,248330
11833,870930
11834,51750
11835,51766
11836,707129
11837,936507
11838,84542
11839,84545
11840,707145
11841,543307
11842,379468
11843,379471
11844,117336
11845,117338
11846,445023
11847,215651
11848,313961
11849,805484
11850,51821
11851,248431
11852,379504
11853,182896
11854,84598
11855,51836
11856,19074
11857,51842
11858,1002114
11859,51848
11860,248461
11861,903825
11862,608913
11863,576148
11864,576149
11865,903831
11866,19105
11867,248484
11868,19111
11869,19139
11870,314068
11871,1002200
11872,314072
11873,346842
11874,51933
11875,281309
11876,51935
11877,314080
11878,445153
11879,51937
11880,215781
11881,608998
11882,51948
11883,838385
11884,1133299
11885,477944
11886,477949
11887,84741
11888,19206
11889,19208
11890,903950
11891,477981
11892,445213
11893,477983
11894,477987
11895,19237
11896,19238
11897,379687
11898,510775
11899,19255
11900,52023
11901,281403
11902,19265
11903,19269
11904,117574
11905,52039
11906,19273
11907,248654
11908,19281
11909,1002325
11910,150358
11911,52056
11912,346970
11913,346971
11914,248669
11915,19296
11916,936803
11917,281446
11918,510823
11919,52078
11920,52079
11921,19311
11922,281458
11923,19318
11924,1133435
11925,1133437
11926,248714
11927,52107
11928,576395
11929,1133453
11930,347021
11931,969624
11932,445338
11933,347036
11934,1166237
11935,117681
11936,117683
11937,412601
11938,510912
11939,117705
11940,281549
11941,281558
11942,1133534
11943,642020
11944,347109
11945,1133542
11946,838635
11947,1133553
11948,52221
11949,19462
11950,314377
11951,347159
11952,52248
11953,216098
11954,19501
11955,674864
11956,511026
11957,314421
11958,412729
11959,248890
11960,19523
11961,379978
11962,52309
11963,19543
11964,609370
11965,281691
11966,85085
11967,805988
11968,19556
11969,85095
11970,19560
11971,19575
11972,543867
11973,314494
11974,216193
11975,19585
11976,937091
11977,1068162
11978,1035402
11979,412813
11980,773262
11981,19599
11982,347282
11983,281748
11984,52374
11985,117914
11986,707738
11987,19615
11988,543904
11989,347296
11990,642211
11991,642217
11992,347306
11993,347312
11994,117938
11995,904372
11996,52406
11997,347319
11998,281785
11999,445643
12000,412887
12001,838873
12002,969961
12003,52465
12004,543986
12005,806136
12006,445695
12007,52481
12008,249097
12009,281867
12010,19724
12011,642319
12012,609552
12013,19727
12014,19732
12015,52507
12016,544029
12017,249130
12018,85301
12019,216377
12020,1002810
12021,216379
12022,576828
12023,118093
12024,740686
12025,281936
12026,19794
12027,52565
12028,1166679
12029,118104
12030,1166682
12031,1133916
12032,85343
12033,19824
12034,19833
12035,216442
12036,281979
12037,19837
12038,19840
12039,249220
12040,52619
12041,19851
12042,216462
12043,150928
12044,380315
12045,380316
12046,19874
12047,544165
12048,52649
12049,544176
12050,544179
12051,1068471
12052,19898
12053,19899
12054,675260
12055,19901
12056,413115
12057,19900
12058,19904
12059,19905
12060,19908
12061,183749
12062,904646
12063,85447
12064,19912
12065,19913
12066,871885
12067,19918
12068,183758
12069,183764
12070,1035736
12071,675288
12072,52699
12073,740828
12074,511456
12075,740835
12076,19940
12077,413160
12078,282093
12079,314862
12080,544238
12081,249328
12082,19956
12083,19959
12084,19969
12085,642575
12086,19988
12087,478742
12088,380439
12089,1134105
12090,740890
12091,19995
12092,19996
12093,19994
12094,380447
12095,1003040
12096,85541
12097,249383
12098,740909
12099,445999
12100,52791
12101,20029
12102,511552
12103,544321
12104,511554
12105,544322
12106,52804
12107,642630
12108,20047
12109,20048
12110,1101393
12111,740946
12112,118351
12113,577111
12114,85591
12115,347737
12116,380516
12117,544364
12118,478833
12119,216691
12120,52851
12121,151157
12122,446074
12123,249466
12124,52871
12125,282257
12126,708247
12127,708248
12128,642711
12129,1003160
12130,1101472
12131,577185
12132,577184
12133,85668
12134,249510
12135,1101483
12136,183983
12137,20146
12138,773822
12139,675520
12140,675530
12141,85707
12142,642762
12143,118477
12144,20177
12145,85714
12146,20178
12147,52948
12148,675541
12149,85720
12150,20184
12151,20205
12152,446197
12153,315126
12154,446202
12155,118527
12156,20236
12157,151320
12158,708378
12159,184095
12160,118569
12161,249649
12162,315186
12163,249650
12164,315188
12165,315190
12166,806718
12167,53055
12168,53070
12169,773971
12170,479062
12171,20311
12172,53080
12173,282463
12174,20320
12175,53087
12176,216927
12177,20323
12178,708463
12179,53104
12180,479097
12181,806782
12182,53121
12183,708484
12184,348039
12185,20371
12186,151444
12187,741270
12188,282536
12189,282542
12190,249776
12191,85938
12192,610227
12193,20407
12194,1036218
12195,85963
12196,774091
12197,446424
12198,20441
12199,774108
12200,806879
12201,937964
12202,511980
12203,118768
12204,348149
12205,53237
12206,643069
12207,282621
12208,348157
12209,643072
12210,20485
12211,53259
12212,774155
12213,184332
12214,184339
12215,1036328
12216,53289
12217,53290
12218,806955
12219,872489
12220,86061
12221,217136
12222,217137
12223,217140
12224,217143
12225,315463
12226,53323
12227,544849
12228,86097
12229,86104
12230,118874
12231,118878
12232,348266
12233,282736
12234,282741
12235,282747
12236,118909
12237,53373
12238,217215
12239,20606
12240,282753
12241,151682
12242,20618
12243,446618
12244,413861
12245,413864
12246,839848
12247,413867
12248,1003702
12249,1003705
12250,53443
12251,53445
12252,479435
12253,86219
12254,1102040
12255,282842
12256,151772
12257,20700
12258,1003745
12259,479466
12260,348394
12261,250100
12262,184565
12263,479488
12264,217345
12265,1069321
12266,938252
12267,20750
12268,184590
12269,20753
12270,1003794
12271,86292
12272,938265
12273,1134876
12274,20766
12275,20774
12276,774438
12277,20777
12278,20781
12279,20784
12280,217396
12281,577844
12282,315702
12283,86349
12284,348494
12285,282963
12286,414036
12287,381272
12288,20825
12289,184669
12290,20829
12291,610657
12292,20837
12293,20843
12294,86381
12295,151924
12296,20856
12297,348540
12298,86399
12299,20864
12300,119175
12301,217485
12302,1135001
12303,86426
12304,20893
12305,119202
12306,184739
12307,184743
12308,1036721
12309,807346
12310,1036723
12311,86455
12312,20930
12313,643523
12314,250306
12315,741830
12316,250317
12317,20943
12318,512466
12319,250322
12320,1003988
12321,348632
12322,348637
12323,53729
12324,20964
12325,446960
12326,479729
12327,20983
12328,479736
12329,20984
12330,1036799
12331,512532
12332,578069
12333,676375
12334,250394
12335,610842
12336,971294
12337,86560
12338,315938
12339,86562
12340,676390
12341,21033
12342,676397
12343,610868
12344,676412
12345,414272
12346,676417
12347,315975
12348,119385
12349,119394
12350,348780
12351,316020
12352,348795
12353,119427
12354,86670
12355,316050
12356,53907
12357,53921
12358,578214
12359,86695
12360,21166
12361,53940
12362,873144
12363,283320
12364,21178
12365,119484
12366,676544
12367,316096
12368,316102
12369,250567
12370,21192
12371,1135305
12372,479946
12373,414421
12374,185047
12375,676568
12376,381657
12377,21208
12378,53985
12379,250594
12380,709351
12381,152307
12382,21236
12383,447223
12384,217848
12385,250622
12386,1135362
12387,676620
12388,21261
12389,21260
12390,938776
12391,1004321
12392,21283
12393,316196
12394,217893
12395,21293
12396,578353
12397,1168182
12398,1004343
12399,54070
12400,447292
12401,643906
12402,283464
